Stkcd,Accper_year,F050202B
688333,2021,-0.03885871428571429
688333,2022,-0.0007073749999999997
688335,2020,0.05267
688335,2021,0.02234714285714286
688335,2022,0.0434095
688336,2020,-0.024521
688336,2021,0.000963
688336,2022,0.003561857142857143
688337,2022,0.02993583333333334
688338,2020,0.058603666666666665
688338,2021,0.03815385714285714
688338,2022,0.044732
688339,2020,-0.015980166666666667
688339,2021,-0.016106714285714287
688339,2022,-0.0267695
688345,2021,0.06832819999999999
688345,2022,0.035299375
688348,2022,0.0882282
688349,2022,0.045328999999999994
688350,2020,0.078759
688350,2021,0.046674714285714285
688350,2022,0.040599375
688351,2022,0.0036316666666666667
688353,2022,0.1010238
688355,2021,0.07923759999999999
688355,2022,0.016794666666666666
688356,2020,0.08542425000000001
688356,2021,0.07731500000000001
688356,2022,0.09536283333333334
688357,2019,0.09791
688357,2020,0.06185375
688357,2021,0.10687914285714285
688357,2022,0.06461833333333333
688358,2019,0.1153045
688358,2020,0.0383055
688358,2021,0.04104085714285714
688358,2022,0.05037414285714286
688359,2021,0.0796216
688359,2022,-0.035241875
688360,2020,0.02734666666666667
688360,2021,0.016733857142857144
688360,2022,0.0228395
688362,2022,0.02605
688363,2019,0.16054400000000002
688363,2020,0.072884
688363,2021,0.08349214285714286
688363,2022,0.083082
688365,2020,0.051903625
688365,2021,-0.012418285714285715
688365,2022,-0.05144285714285714
688366,2019,0.0622045
688366,2020,0.011065625
688366,2021,0.029381142857142856
688366,2022,0.0182025
688367,2021,0.06668500000000001
688367,2022,0.036229000000000004
688368,2019,0.13045075
688368,2020,0.0175785
688368,2021,0.18476457142857144
688368,2022,-0.03410975
688369,2019,0.079519
688369,2020,0.03037875
688369,2021,0.03346842857142857
688369,2022,0.021253166666666667
688370,2022,0.11596933333333333
688371,2022,0.011562666666666666
688372,2022,0.07920350000000001
688373,2022,-0.16750433333333334
688375,2022,0.05658919999999999
688376,2022,0.0625965
688377,2020,0.049046
688377,2021,0.011801
688377,2022,0.0388925
688378,2020,0.031132999999999997
688378,2021,0.04666114285714286
688378,2022,0.051104000000000004
688379,2020,0.04394116666666666
688379,2021,0.025107285714285714
688379,2022,0.0032111666666666673
688380,2022,0.013039600000000002
688381,2022,0.090151
688382,2022,-0.254409
688383,2021,0.091057
688383,2022,0.06405416666666668
688385,2021,0.1191804
688385,2022,0.15896083333333333
688386,2020,0.09073875
688386,2021,0.056608285714285715
688386,2022,0.03523933333333334
688387,2022,-0.037840000000000006
688388,2019,0.163151
688388,2020,0.03434675
688388,2021,0.07445199999999999
688388,2022,0.05034825
688389,2019,0.106167
688389,2020,0.057394625
688389,2021,0.06035271428571428
688389,2022,0.06749275
688390,2020,0.12675025
688390,2021,0.054056285714285716
688390,2022,0.06484366666666666
688391,2022,0.09831333333333332
688392,2022,0.07146933333333334
688393,2020,0.07937274999999999
688393,2021,0.03988542857142857
688393,2022,0.023092124999999998
688395,2021,0.0958782
688395,2022,0.04339125
688396,2019,0.05102
688396,2020,0.04544625
688396,2021,0.07129375
688396,2022,0.0692275
688398,2019,0.1499825
688398,2020,0.08045725000000001
688398,2021,0.06226457142857143
688398,2022,0.031289000000000004
688399,2019,0.10833699999999999
688399,2020,0.2925005
688399,2021,0.27639728571428573
688399,2022,0.33453299999999997
688400,2022,0.03862616666666666
688401,2022,0.05441766666666666
688403,2022,0.06188933333333333
688408,2020,0.07036075
688408,2021,0.0036434285714285713
688408,2022,0.0025118333333333334
688409,2022,0.05351166666666667
688410,2022,0.045046
688416,2022,0.025501999999999997
688418,2020,0.019840333333333335
688418,2021,-0.02121442857142857
688418,2022,-0.06265333333333334
688419,2022,0.0768225
688420,2022,0.0910605
688425,2021,0.0645752
688425,2022,0.049201
688426,2022,0.108692
688428,2022,-0.097586
301,2000,0.071401
301,2001,0.057084
301,2002,0.036841
301,2003,0.025777666666666667
301,2004,0.0025668749999999997
301,2005,0.004862125
301,2006,0.024893125
301,2007,0.03177275
301,2008,0.036705125
301,2009,0.016480875
301,2010,0.02168125
301,2011,0.019910375
301,2012,0.0299455
301,2013,0.05581225
301,2014,0.03621225
301,2015,0.028977625
301,2016,0.026775125
301,2017,0.027738125000000002
301,2018,0.020964375
301,2019,0.024481125
301,2020,0.0035095
301,2021,0.022570285714285713
301,2022,0.0036000000000000003
688432,2022,0.062931
835892,2015,0.049783
835892,2016,0.034006
835892,2017,0.035614
835892,2018,0.0392525
835892,2019,0.0352905
835892,2020,0.056447
835892,2021,0.11771783333333334
835892,2022,0.07760925
688439,2022,0.10157366666666667
688448,2022,0.040772333333333334
688455,2022,0.025583000000000005
688456,2020,0.136444
688456,2021,0.023189428571428573
688456,2022,0.025230666666666665
688459,2022,0.024225
333,2013,0.0916835
333,2014,0.073329
333,2015,0.071720875
333,2016,0.080189875
333,2017,0.07048987500000001
333,2018,0.06708312500000001
333,2019,0.0626705
333,2020,0.050646875
333,2021,0.042448375
333,2022,0.03549
338,2007,0.11023483333333334
338,2008,0.08326625
338,2009,0.07657725
338,2010,0.13191
338,2011,0.094600625
338,2012,0.050962499999999994
338,2013,0.046440499999999996
338,2014,0.047377375
338,2015,0.01690875
338,2016,0.0247765
338,2017,0.046893875
338,2018,0.050792625
338,2019,0.052068375
338,2020,0.0433625
338,2021,0.04080371428571428
338,2022,0.016783666666666665
688466,2020,0.039283
688466,2021,0.018913857142857142
688466,2022,0.025029125
688468,2021,0.059842
688468,2022,0.054821375000000006
688475,2022,0.049804
688480,2022,0.059734499999999996
688488,2020,0.0306035
688488,2021,0.0011018571428571425
688488,2022,-0.05065816666666667
688489,2022,0.0894555
688496,2022,0.0293265
688498,2022,0.06616
688499,2021,0.0377774
688499,2022,0.030778125
688500,2020,0.025562333333333336
688500,2021,-0.002242571428571428
688500,2022,-0.044528333333333336
688501,2021,0.0211542
688501,2022,0.0141005
