Stkcd,Accper_year,F050203B
688327,2021,-0.16785350000000002
688327,2022,-0.11389942857142857
688328,2018,0.0787875
688328,2019,0.077659
688328,2020,0.0508735
688328,2021,0.02858614285714286
688328,2022,-0.00048733333333333327
688329,2018,0.104131
688329,2019,0.0949125
688329,2020,0.0584195
688329,2021,0.04266885714285714
688329,2022,0.04159616666666666
688330,2018,0.136985
688330,2019,0.2346125
688330,2020,0.12764966666666666
688330,2021,0.06761214285714286
688330,2022,0.05936983333333334
688331,2019,-0.6869925
688331,2020,-0.27546550000000003
688331,2021,-0.07387783333333334
688331,2022,-0.11753316666666667
688332,2020,0.405781
688332,2021,0.265396
688332,2022,0.061849
688333,2017,0.059553
688333,2018,0.0884415
688333,2019,0.030027500000000002
688333,2020,0.006854875
688333,2021,-0.03885871428571429
688333,2022,-0.0007073749999999997
688335,2018,0.1128585
688335,2019,0.14707
688335,2020,0.040036125
688335,2021,0.02234714285714286
688335,2022,0.0434095
688336,2018,0.1046875
688336,2019,0.065758
688336,2020,-0.0255295
688336,2021,0.000963
688336,2022,0.003561857142857143
688337,2019,0.1047805
688337,2020,-0.0695765
