Stkcd,Accper_year,F050201B
153,2020,0.007812125
153,2021,0.011952571428571427
153,2022,0.016214666666666665
688279,2018,0.183144
688279,2019,0.29503199999999996
688279,2020,0.233717
688279,2021,0.2256865
688279,2022,0.052087714285714286
155,2000,0.043757000000000004
155,2001,0.023226
155,2002,0.01999675
155,2003,0.03712425
155,2004,-0.013050999999999998
155,2005,0.06281325
155,2006,0.040990875
155,2007,0.020852
155,2008,0.04745875
155,2009,0.0235255
155,2010,-0.021725625
155,2011,-0.029258375
155,2012,-0.030010375
155,2013,-0.106723125
155,2014,-0.46385987500000003
155,2015,-0.378339625
155,2016,0.162165125
155,2017,0.03400475
155,2018,0.015951375
155,2019,0.026807749999999998
155,2020,0.0334245
155,2021,0.015753857142857146
155,2022,0.02550116666666667
156,2000,0.034651
156,2001,0.0149595
156,2002,0.0215595
156,2003,0.0163645
156,2004,-0.10914812500000001
156,2005,-0.27135425
156,2006,0.0021064999999999994
156,2007,-0.077263375
156,2008,-0.004676375
156,2009,-0.05327562499999999
156,2010,0.22097299999999997
156,2011,0.282200625
156,2012,0.009102250000000003
156,2013,0.037238875
156,2014,0.02717625
156,2015,0.031767000000000004
156,2016,0.015486249999999998
156,2017,0.020833625
156,2018,0.02626275
156,2019,0.035539
156,2020,0.024687624999999998
156,2021,0.021949714285714288
156,2022,0.024991333333333334
157,2000,0.0760235
157,2001,0.076766
157,2002,0.071188
157,2003,0.074147
157,2004,0.084092375
157,2005,0.04973075
157,2006,0.059873125
157,2007,0.09797700000000001
157,2008,0.069880875
157,2009,0.058714375
157,2010,0.057860125
157,2011,0.076092375
157,2012,0.067389
157,2013,0.030363
157,2014,0.008888
157,2015,-0.002780875
157,2016,-0.0070176249999999996
157,2017,0.006797125
157,2018,0.014365625
157,2019,0.021730874999999997
157,2020,0.029682125
157,2021,0.029297285714285717
157,2022,0.011794833333333333
158,2000,0.0466455
158,2001,0.0316755
158,2002,0.024940499999999997
158,2003,0.025233833333333334
158,2004,0.008956125
158,2005,0.007529625
158,2006,0.01017375
158,2007,0.009095625
158,2008,0.01168925
158,2009,0.014121125
158,2010,0.00558775
158,2011,0.004852
158,2012,-0.004639
158,2013,-0.004019
158,2014,-0.00512375
158,2015,-0.0019517500000000004
158,2016,0.0002712499999999998
158,2017,0.0061131250000000005
158,2018,0.0033775000000000003
158,2019,0.00261225
158,2020,-0.0039518750000000005
158,2021,-0.0031432857142857143
158,2022,-0.009473333333333334
159,2000,0.02608
159,2001,0.0079455
159,2002,-0.00979975
159,2003,-0.0029916666666666668
159,2004,-0.017364375
159,2005,0.003207875
159,2006,0.00025124999999999974
159,2007,0.003158125
159,2008,0.127067875
159,2009,0.0457325
159,2010,0.067244
159,2011,0.031865625
159,2012,0.009615
159,2013,0.027602500000000002
159,2014,0.007135875
159,2015,0.0009268750000000006
159,2016,-0.0006847499999999998
159,2017,-0.009381125
159,2018,-0.00046925000000000016
159,2019,-0.004952000000000001
159,2020,0.030815250000000002
159,2021,-0.0036478571428571424
159,2022,0.12486383333333333
688280,2018,-0.007831000000000001
688280,2019,-0.12186150000000001
688280,2020,-0.1959375
688280,2021,-0.09208619999999999
688280,2022,-0.060775
688281,2018,0.058034
688281,2019,-0.351382
688281,2020,0.2753685
688281,2021,0.22130416666666664
688281,2022,0.0448775
688282,2018,0.095633
688282,2019,0.20882
688282,2020,0.1733215
688282,2021,0.1048035
688282,2022,0.025712857142857145
688283,2018,0.193388
688283,2019,0.227237
688283,2020,0.22310649999999999
688283,2021,0.103171
688283,2022,0.03342375
688285,2018,0.0401375
688285,2019,0.062349
688285,2020,0.0746405
688285,2021,0.04613966666666667
688285,2022,0.0242745
688286,2017,0.146069
688286,2018,0.3194675
688286,2019,0.181382
688286,2020,0.034249625
688286,2021,0.006089714285714286
688286,2022,-0.019268
166,2014,0.0259785
166,2015,0.009071625
166,2016,0.0330275
166,2017,0.011903375
166,2018,0.012943375
166,2019,0.015477375
166,2020,0.01415575
166,2021,0.016340285714285713
166,2022,0.014336833333333333
688287,2022,0.07328219999999999
688288,2016,0.1930555
688288,2017,0.18881399999999998
688288,2018,0.1838725
688288,2019,0.11077599999999999
688288,2020,0.048191
688288,2021,0.028779714285714287
688288,2022,-0.053947
688289,2017,-0.0038990000000000006
688289,2018,0.022948499999999997
688289,2019,0.0649965
688289,2020,0.38475
688289,2021,0.20298157142857143
688289,2022,0.16162033333333334
688290,2019,0.1372225
688290,2020,0.1018465
688290,2021,0.1119335
688290,2022,0.03963471428571429
688291,2019,0.127605
688291,2020,0.1776335
688291,2021,0.1674405
688291,2022,0.07337233333333333
688292,2019,0.0770235
688292,2020,0.10782800000000001
688292,2021,0.102243
688292,2022,0.025807
688293,2018,-0.294742
688293,2019,-0.0788645
688293,2020,0.0258175
688293,2021,0.08604125
688293,2022,0.052117199999999995
688295,2018,-0.025763
688295,2019,0.0235495
688295,2020,0.0535575
688295,2021,0.079129
688295,2022,0.04464883333333333
688296,2018,0.05382050000000001
688296,2019,0.07985700000000001
688296,2020,0.1395905
688296,2021,0.04715771428571429
688296,2022,0.0358335
688297,2019,-0.020362
688297,2020,0.098787
688297,2021,0.114172
688297,2022,0.042913
688298,2016,0.1678505
688298,2017,0.11412900000000001
688298,2018,0.1951195
688298,2019,0.16365583333333333
688298,2020,0.32158175
688298,2021,0.42875514285714283
688298,2022,0.2154985
688299,2016,0.026316
688299,2017,0.021515
688299,2018,0.0669095
688299,2019,0.06129333333333333
688299,2020,0.05041975
688299,2021,0.046760142857142854
688299,2022,0.03439457142857143
688300,2016,0.133955
688300,2017,0.139393
688300,2018,0.141073
688300,2019,0.090124
688300,2020,0.06662366666666666
688300,2021,0.08215314285714286
688300,2022,0.07640514285714285
688301,2017,0.148006
688301,2018,0.1144095
688301,2019,0.1207245
